渠道,产品名称,品牌,口味,不加税价格 (¥),单包含税价 (¥),美元价格 ($),毛重 (g),运费 (¥),价格/500g (¥),平摊运费 (¥/包),平摊运费后烟丝成本/20支,20支成品烟价 (¥),规格 (g),库存,分类
ribenyan,加热烟弹套餐2606O——TEREA烟弹15款各1包,加热烟套餐 ,,,9300,,,,,,,,,,套餐
ribenyan,香烟套餐2604L——9款各1包 含和平铁罐,香烟套餐 ,,,6200,,,,,,,,,,套餐
ribenyan,香烟套餐2601E——8款各1包 含和平铁罐,香烟套餐 ,,,6060,,,,,,,,,,套餐
ribenyan,香烟套餐2601D——12款各1包,香烟套餐 ,,,6550,,,,,,,,,,套餐
ribenyan,香烟套餐2601G——12款各1包,香烟套餐 ,,,6970,,,,,,,,,,套餐
ribenyan,美国精神/AmericanSpirit 有机烟叶 绿松石 12mg 14支装,AmericanSpirit 美国精神,,,420,,,,,,,,,,日本香烟
ribenyan,美国精神/AmericanSpirit 有机烟叶 金色 6mg 14支装,AmericanSpirit 美国精神,,,420,,,,,,,,,,日本香烟
ribenyan,美国精神/AmericanSpirit 淡味 8mg 14支装,AmericanSpirit 美国精神,,,420,,,,,,,,,,日本香烟
ribenyan,美国精神/AmericanSpirit 有机薄荷 淡味 9mg 14支装,AmericanSpirit 美国精神,,,420,,,,,,,,,,日本香烟
ribenyan,美国精神/AmericanSpirit 有机烟叶 ONE 1mg 14支装,AmericanSpirit 美国精神,,,420,,,,,,,,,,日本香烟
ribenyan,美国精神/AmericanSpirit 有机薄荷 超淡 5mg 14支装,AmericanSpirit 美国精神,,,420,,,,,,,,,,日本香烟
ribenyan,美国精神/AmericanSpirit 有机薄荷 ONE 1mg 14支装,AmericanSpirit 美国精神,,,420,,,,,,,,,,日本香烟
ribenyan,骆驼/Camel Craft 14mg 硬盒,Camel 骆驼,,,450,,,,,,,,,,日本香烟
ribenyan,骆驼/Camel Craft 12mg 硬盒,Camel 骆驼,,,450,,,,,,,,,,日本香烟
ribenyan,骆驼/Camel Craft 薄荷 梨爆珠 5mg 硬盒,Camel 骆驼,,,450,,,,,,,,,,日本香烟
ribenyan,骆驼/Camel Craft 薄荷 莓果爆珠 5mg 长支 细支,Camel 骆驼,,,450,,,,,,,,,,日本香烟
ribenyan,骆驼/Camel Craft 薄荷 梨爆珠 8mg 硬盒,Camel 骆驼,,,450,,,,,,,,,,日本香烟
ribenyan,骆驼/Camel Craft 薄荷 莓果爆珠 8mg 硬盒,Camel 骆驼,,,450,,,,,,,,,,日本香烟
ribenyan,骆驼/Camel Craft 薄荷 莓果爆珠 5mg 硬盒,Camel 骆驼,,,450,,,,,,,,,,日本香烟
ribenyan,骆驼/Camel Craft 薄荷 莓果爆珠 1mg 长支 细支,Camel 骆驼,,,450,,,,,,,,,,日本香烟
ribenyan,骆驼/Camel Craft 10mg 硬盒,Camel 骆驼,,,450,,,,,,,,,,日本香烟
ribenyan,骆驼/Camel Craft 6mg 硬盒,Camel 骆驼,,,450,,,,,,,,,,日本香烟
ribenyan,骆驼/Camel Craft 1mg 长支 细支,Camel 骆驼,,,450,,,,,,,,,,日本香烟
ribenyan,骆驼/Camel Craft 薄荷 5mg 硬盒,Camel 骆驼,,,450,,,,,,,,,,日本香烟
ribenyan,骆驼/Camel Craft 薄荷 5mg 长支 细支,Camel 骆驼,,,450,,,,,,,,,,日本香烟
ribenyan,骆驼/Camel Craft 薄荷 莓果爆珠 1mg 长支 硬盒,Camel 骆驼,,,450,,,,,,,,,,日本香烟
ribenyan,骆驼/Camel Craft 1mg 长支 硬盒,Camel 骆驼,,,450,,,,,,,,,,日本香烟
ribenyan,骆驼/Camel Craft 3mg 硬盒,Camel 骆驼,,,450,,,,,,,,,,日本香烟
ribenyan,骆驼/Camel Craft 薄荷 1mg 长支 硬盒,Camel 骆驼,,,450,,,,,,,,,,日本香烟
ribenyan,回声/Echo 香烟,Echo 回声,,,500,,,,,,,,,,日本香烟
ribenyan,Floyd 6,FLOYD ,,,540,,,,,,,,,,日本香烟
ribenyan,Floyd 1,FLOYD ,,,540,,,,,,,,,,日本香烟
ribenyan,喜力/Hi-lite 17mg 软盒,Hi-lite 喜力,,,520,,,,,,,,,,日本香烟
ribenyan,喜力/Hi-lite 薄荷 10mg,Hi-lite 喜力,,,520,,,,,,,,,,日本香烟
ribenyan,希望/Hope 原味 14mg 10支 硬盒,Hope 希望,,,300,,,,,,,,,,日本香烟
ribenyan,希望/Hope 淡味 9mg 10支 硬盒,Hope 希望,,,300,,,,,,,,,,日本香烟
ribenyan,希望/Hope 超淡 6mg 10支 硬盒,Hope 希望,,,300,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS Premium薄荷 紫色爆珠 8mg 硬盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS Premium薄荷 紫色爆珠 5mg 硬盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS E系列 薄荷 紫色爆珠 5mg 长支 细支,MEVIUS 梅比乌斯,,,500,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS Premium薄荷 黄色爆珠 5mg 硬盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS 特淡 3mg 软盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS RICH 12mg 软盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS 超淡 6mg 软盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS 1mg 软盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS 10mg 软盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS E系列 12mg 硬盒,MEVIUS 梅比乌斯,,,500,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS E系列 薄荷 紫色爆珠 1mg 长支 细支,MEVIUS 梅比乌斯,,,500,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS E系列 薄荷 冰风暴 5mg 硬盒,MEVIUS 梅比乌斯,,,500,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS E系列 3mg 长支 细支 硬盒,MEVIUS 梅比乌斯,,,500,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS 淡味 8mg 软盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS Premium薄荷 黄色爆珠 1mg 长支 硬盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS E系列 薄荷 冰风暴 1mg 长支 细支,MEVIUS 梅比乌斯,,,500,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS Premium薄荷 紫色爆珠 1mg 长支 硬盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS E系列 薄荷 紫色爆珠 8mg 硬盒,MEVIUS 梅比乌斯,,,500,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS 10mg 硬盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS RICH 12mg 硬盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS 10mg 长支 硬盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS 特淡 3mg 硬盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS E系列 1mg 长支 硬盒,MEVIUS 梅比乌斯,,,500,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS E系列 薄荷 紫色爆珠 5mg 硬盒,MEVIUS 梅比乌斯,,,500,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS E系列 薄荷 冰风暴 8mg 硬盒,MEVIUS 梅比乌斯,,,500,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS 1mg 硬盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS E系列 6mg 长支 硬盒,MEVIUS 梅比乌斯,,,500,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS E系列 薄荷 紫色爆珠 1mg 长支 硬盒,MEVIUS 梅比乌斯,,,500,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS 特淡 3mg 长支 硬盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS 淡味 8mg 长支 硬盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS E系列 薄荷 冰风暴 1mg 长支 硬盒,MEVIUS 梅比乌斯,,,500,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS E系列 10mg 硬盒,MEVIUS 梅比乌斯,,,500,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS 1mg 长支 硬盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS 超淡 6mg 硬盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS E系列 3mg 长支 硬盒,MEVIUS 梅比乌斯,,,500,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS 淡味 8mg 硬盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS E系列 1mg 长支 硬盒,MEVIUS 梅比乌斯,,,500,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS Strong 1mg 长支,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS E系列 10mg 长支 硬盒,MEVIUS 梅比乌斯,,,500,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS 超淡 6mg 长支 硬盒,MEVIUS 梅比乌斯,,,580,,,,,,,,,,日本香烟
ribenyan,梅比乌斯/MEVIUS E系列 6mg 硬盒,MEVIUS 梅比乌斯,,,500,,,,,,,,,,日本香烟
ribenyan,和平/Peace 黄 21mg 软盒,Peace 和平,,,600,,,,,,,,,,日本香烟
ribenyan,和平/Peace 淡味 10mg 硬盒,Peace 和平,,,600,,,,,,,,,,日本香烟
ribenyan,和平/Peace 小雪茄,Peace 和平,,,650,,,,,,,,,,日本香烟
ribenyan,和平/Peace 无嘴 28mg 10支 硬盒,Peace 和平,,,300,,,,,,,,,,日本香烟
ribenyan,和平/Peace 无嘴 28mg 50支 罐装,Peace 和平,,,1500,,,,,,,,,,日本香烟
ribenyan,和平/Peace 超淡 6mg 硬盒,Peace 和平,,,600,,,,,,,,,,日本香烟
ribenyan,碧丝梦/Pianissmo Petil 薄荷 1mg,Pianissmo 碧丝梦,,,570,,,,,,,,,,日本香烟
ribenyan,碧丝梦/Pianissmo Icene 薄荷 5mg,Pianissmo 碧丝梦,,,570,,,,,,,,,,日本香烟
ribenyan,碧丝梦/Pianissmo Precia 薄荷 1mg,Pianissmo 碧丝梦,,,570,,,,,,,,,,日本香烟
ribenyan,碧丝梦/Pianissmo Aria 薄荷 1mg,Pianissmo 碧丝梦,,,570,,,,,,,,,,日本香烟
ribenyan,七星/SevenStars 碳滤 14mg 软盒,SevenStars 七星,,,600,,,,,,,,,,日本香烟
ribenyan,七星/SevenStars 碳滤 10mg 硬盒,SevenStars 七星,,,600,,,,,,,,,,日本香烟
ribenyan,七星/SevenStars 碳滤 7mg 硬盒,SevenStars 七星,,,600,,,,,,,,,,日本香烟
ribenyan,七星/SevenStars Bold Black 18mg,SevenStars 七星,,,600,,,,,,,,,,日本香烟
ribenyan,七星/SevenStars 碳滤 14mg【硬盒】,SevenStars 七星,,,600,,,,,,,,,,日本香烟
ribenyan,七星/SevenStars 薄荷 8mg 硬盒,SevenStars 七星,,,600,,,,,,,,,,日本香烟
ribenyan,七星/SevenStars 薄荷 12mg 硬盒,SevenStars 七星,,,600,,,,,,,,,,日本香烟
ribenyan,七星/SevenStars Menthol Solid White 18mg,SevenStars 七星,,,600,,,,,,,,,,日本香烟
ribenyan,若叶/Wakaba 香烟,Wakaba 若叶,,,500,,,,,,,,,,日本香烟
ribenyan,云斯顿/Winston Caster 白 5mg 软盒,Winston 云斯顿,,,540,,,,,,,,,,日本香烟
ribenyan,云斯顿/Winston 红 12mg 软盒,Winston 云斯顿,,,530,,,,,,,,,,日本香烟
ribenyan,云斯顿/Winston Caster 白 5mg 硬盒,Winston 云斯顿,,,540,,,,,,,,,,日本香烟
ribenyan,云斯顿/Winston Caster 白 3mg 硬盒,Winston 云斯顿,,,540,,,,,,,,,,日本香烟
ribenyan,云斯顿/Winston Caster 白 1mg 长支 硬盒,Winston 云斯顿,,,540,,,,,,,,,,日本香烟
ribenyan,云斯顿/Winston Cabin 红 8mg 硬盒,Winston 云斯顿,,,540,,,,,,,,,,日本香烟
ribenyan,云斯顿/Winston Cabin 红 5mg 硬盒,Winston 云斯顿,,,540,,,,,,,,,,日本香烟
ribenyan,云斯顿/Winston Cabin 红 1mg 硬盒,Winston 云斯顿,,,540,,,,,,,,,,日本香烟
ribenyan,海马,海马 ウルマ,,,530,,,,,,,,,,日本香烟
ribenyan,Apache Red,APACHE ,,,480,,,,,,,,,,外国香烟
ribenyan,老船长/Ark Royal Sweet,Ark Royal 老船长,,,540,,,,,,,,,,外国香烟
ribenyan,老船长/Ark Royal Black Chocolate 黑巧克力,Ark Royal 老船长,,,540,,,,,,,,,,外国香烟
ribenyan,老船长/Ark Royal Caramel Macchiato,Ark Royal 老船长,,,550,,,,,,,,,,外国香烟
ribenyan,老船长/Ark Royal Apple Mint 苹果薄荷,Ark Royal 老船长,,,540,,,,,,,,,,外国香烟
ribenyan,老船长/Ark Royal Pipe,Ark Royal 老船长,,,540,,,,,,,,,,外国香烟
ribenyan,老船长/Ark Royal Paradise Tea,Ark Royal 老船长,,,540,,,,,,,,,,外国香烟
ribenyan,老船长/Ark Royal Paradise Tea 细支 1mg,Ark Royal 老船长,,,520,,,,,,,,,,外国香烟
ribenyan,宾利/Bentley Black,Bentley 宾利,,,700,,,,,,,,,,外国香烟
ribenyan,宾利/Bentley 薄荷,Bentley 宾利,,,700,,,,,,,,,,外国香烟
ribenyan,黑魔鬼/BlackDevil 可可 限量版,BlackDevil 黑魔鬼,,,580,,,,,,,,,,外国香烟
ribenyan,黑魔鬼/BlackDevil 原味,BlackDevil 黑魔鬼,,,580,,,,,,,,,,外国香烟
ribenyan,黑魔鬼/BlackDevil 粉红香草,BlackDevil 黑魔鬼,,,580,,,,,,,,,,外国香烟
ribenyan,黑魔鬼/BlackDevil 摩卡香草,BlackDevil 黑魔鬼,,,580,,,,,,,,,,外国香烟
ribenyan,黑魔鬼/BlackDevil 薄荷香草,BlackDevil 黑魔鬼,,,580,,,,,,,,,,外国香烟
ribenyan,黑魔鬼/BlackDevil 北极薄荷,BlackDevil 黑魔鬼,,,580,,,,,,,,,,外国香烟
ribenyan,黑魔鬼/BlackDevil 可可,BlackDevil 黑魔鬼,,,580,,,,,,,,,,外国香烟
ribenyan,黑杰克/BlackJack Supasawa Pineapple 8mg (菠萝),BlackJack 黑杰克,,,500,,,,,,,,,,外国香烟
ribenyan,黑杰克/BlackJack Supasawa Random 5mg (5种爆珠随机),BlackJack 黑杰克,,,550,,,,,,,,,,外国香烟
ribenyan,黑杰克/BlackJack Supasawa Lime 8mg (青柠),BlackJack 黑杰克,,,500,,,,,,,,,,外国香烟
ribenyan,黑杰克/BlackJack Supasawa Lemon 8mg (柠檬),BlackJack 黑杰克,,,500,,,,,,,,,,外国香烟
ribenyan,黑杰克/BlackJack Supasawa Mango 5mg (芒果),BlackJack 黑杰克,,,500,,,,,,,,,,外国香烟
ribenyan,黑杰克/BlackJack Supasawa Grapefruit 5mg (葡萄柚),BlackJack 黑杰克,,,500,,,,,,,,,,外国香烟
ribenyan,黑杰克/BlackJack Supasawa Lemon 5mg (柠檬),BlackJack 黑杰克,,,500,,,,,,,,,,外国香烟
ribenyan,黑杰克/BlackJack Ocean+Change,BlackJack 黑杰克,,,490,,,,,,,,,,外国香烟
ribenyan,黑杰克/BlackJack Ocean Mint,BlackJack 黑杰克,,,490,,,,,,,,,,外国香烟
ribenyan,黑杰克/BlackJack Ocean Blue,BlackJack 黑杰克,,,490,,,,,,,,,,外国香烟
ribenyan,黑杰克/BlackJack Island Black,BlackJack 黑杰克,,,490,,,,,,,,,,外国香烟
ribenyan,黑杰克/BlackJack Island Brown,BlackJack 黑杰克,,,490,,,,,,,,,,外国香烟
ribenyan,黑杰克/BlackJack Compact Brown,BlackJack 黑杰克,,,490,,,,,,,,,,外国香烟
ribenyan,黑杰克/BlackJack Compact Black,BlackJack 黑杰克,,,490,,,,,,,,,,外国香烟
ribenyan,黑杰克/BlackJack Compact+Change,BlackJack 黑杰克,,,490,,,,,,,,,,外国香烟
ribenyan,黑杰克/BlackJack Supasawa Blueberry 5mg (蓝莓),BlackJack 黑杰克,,,500,,,,,,,,,,外国香烟
ribenyan,BlackStone American Cherry,BlackStone 黑石,,,670,,,,,,,,,,外国香烟
ribenyan,宝亨/Bohem Cigar No.6 6mg,Bohem 宝亨,,,520,,,,,,,,,,外国香烟
ribenyan,宝亨/Bohem Cigar Mojito Double 5mg,Bohem 宝亨,,,520,,,,,,,,,,外国香烟
ribenyan,宝亨/Bohem Cigar Mini Super Slim Sepia,Bohem 宝亨,,,520,,,,,,,,,,外国香烟
ribenyan,宝亨/Bohem Cigar Mojito 6mg,Bohem 宝亨,,,520,,,,,,,,,,外国香烟
ribenyan,宝亨/Bohem Cigar Mojito One 1mg,Bohem 宝亨,,,520,,,,,,,,,,外国香烟
ribenyan,宝亨/Bohem Cigar Mini Super Slim Ivory,Bohem 宝亨,,,520,,,,,,,,,,外国香烟
ribenyan,宝亨/Bohem Cigar Grip,Bohem 宝亨,,,520,,,,,,,,,,外国香烟
ribenyan,Bright Long 5,BRIGHT ,,,460,,,,,,,,,,外国香烟
ribenyan,Bright Long 1,BRIGHT ,,,460,,,,,,,,,,外国香烟
ribenyan,Chapman Super Slim Cherry,CHAPMAN ,,,590,,,,,,,,,,外国香烟
ribenyan,Chapman Super Slim Vanilla,CHAPMAN ,,,590,,,,,,,,,,外国香烟
ribenyan,Che/切格瓦拉 红色,Che 切格瓦拉,,,570,,,,,,,,,,外国香烟
ribenyan,Che/切格瓦拉 黑色,Che 切格瓦拉,,,570,,,,,,,,,,外国香烟
ribenyan,Che/切格瓦拉 黑色 薄荷,Che 切格瓦拉,,,570,,,,,,,,,,外国香烟
ribenyan,Che/切格瓦拉 1mg 薄荷,Che 切格瓦拉,,,570,,,,,,,,,,外国香烟
ribenyan,Che/切格瓦拉 Blanco,Che 切格瓦拉,,,570,,,,,,,,,,外国香烟
ribenyan,Che/切格瓦拉 绿色 薄荷,Che 切格瓦拉,,,570,,,,,,,,,,外国香烟
ribenyan,卡比龙/Cigaronne 皇家 细支 黑色,Cigaronne 卡比龙,,,1200,,,,,,,,,,外国香烟
ribenyan,卡比龙/Cigaronne Royal Slims 薄荷,Cigaronne 卡比龙,,,1600,,,,,,,,,,外国香烟
ribenyan,卡比龙/Cigaronne Tattoo 香草,Cigaronne 卡比龙,,,800,,,,,,,,,,外国香烟
ribenyan,卡比龙/Cigaronne Exclusive 棕色,Cigaronne 卡比龙,,,1500,,,,,,,,,,外国香烟
ribenyan,卡比龙/Cigaronne Magnet,Cigaronne 卡比龙,,,800,,,,,,,,,,外国香烟
ribenyan,卡比龙/Cigaronne Tattoo 樱桃,Cigaronne 卡比龙,,,800,,,,,,,,,,外国香烟
ribenyan,卡比龙/Cigaronne Super Slims 薄荷,Cigaronne 卡比龙,,,780,,,,,,,,,,外国香烟
ribenyan,卡比龙/Cigaronne Tattoo 巧克力,Cigaronne 卡比龙,,,800,,,,,,,,,,外国香烟
ribenyan,卡比龙/Cigaronne 超细 黑色,Cigaronne 卡比龙,,,780,,,,,,,,,,外国香烟
ribenyan,卡比龙/Cigaronne 极致细 黑色,Cigaronne 卡比龙,,,700,,,,,,,,,,外国香烟
ribenyan,卡比龙/Cigaronne 幻影 银色,Cigaronne 卡比龙,,,1100,,,,,,,,,,外国香烟
ribenyan,Djarum Black Jasmine Tea 8,DJARUM ,,,280,,,,,,,,,,外国香烟
ribenyan,Djarum Black 8,DJARUM ,,,280,,,,,,,,,,外国香烟
ribenyan,Djarum Black Mint Tea 8,DJARUM ,,,280,,,,,,,,,,外国香烟
ribenyan,Djarum Super,DJARUM ,,,510,,,,,,,,,,外国香烟
ribenyan,Djarum Black Menthol 8,DJARUM ,,,280,,,,,,,,,,外国香烟
ribenyan,福尔特/Forte Extra Light,Forte 福尔特,,,460,,,,,,,,,,外国香烟
ribenyan,福尔特/Forte Extra Light 薄荷,Forte 福尔特,,,460,,,,,,,,,,外国香烟
ribenyan,福尔特/Forte 薄荷,Forte 福尔特,,,460,,,,,,,,,,外国香烟
ribenyan,福尔特/Forte 16支 Extra Light,Forte 福尔特,,,390,,,,,,,,,,外国香烟
ribenyan,福尔特/Forte 16支 Original,Forte 福尔特,,,390,,,,,,,,,,外国香烟
ribenyan,福尔特/Forte Original,Forte 福尔特,,,460,,,,,,,,,,外国香烟
ribenyan,福尔特/Forte 16支 Extra Light 薄荷,Forte 福尔特,,,390,,,,,,,,,,外国香烟
