brand,category,ftype,goods_type,goods_type_name,id,name,price,size,url
PhilipMorris/菲利普莫里斯,外国香烟,2,1,单品,201,菲利普莫里斯/PhilipMorris 3mg KS 硬盒,450,,https://ribenyan.com/index.php?m=goods&a=list&brand=40&goods_type=1&ftype=2
PhilipMorris/菲利普莫里斯,外国香烟,2,1,单品,207,菲利普莫里斯/PhilipMorris 1mg 长支 超细 硬盒 N,450,,https://ribenyan.com/index.php?m=goods&a=list&brand=40&goods_type=1&ftype=2
PhilipMorris/菲利普莫里斯,外国香烟,2,1,单品,155,菲利普莫里斯/PhilipMorris 薄荷 1mg 长支 硬盒,450,,https://ribenyan.com/index.php?m=goods&a=list&brand=40&goods_type=1&ftype=2
PhilipMorris/菲利普莫里斯,外国香烟,2,1,单品,208,菲利普莫里斯/PhilipMorris 薄荷 8mg KS 硬盒,450,,https://ribenyan.com/index.php?m=goods&a=list&brand=40&goods_type=1&ftype=2
PhilipMorris/菲利普莫里斯,外国香烟,2,1,单品,210,菲利普莫里斯/PhilipMorris 1mg 长支 硬盒,450,,https://ribenyan.com/index.php?m=goods&a=list&brand=40&goods_type=1&ftype=2
PhilipMorris/菲利普莫里斯,外国香烟,2,1,单品,200,菲利普莫里斯/PhilipMorris 6mg KS 硬盒,450,,https://ribenyan.com/index.php?m=goods&a=list&brand=40&goods_type=1&ftype=2
PhilipMorris/菲利普莫里斯,外国香烟,2,1,单品,202,菲利普莫里斯/PhilipMorris 薄荷 5mg KS 硬盒,450,,https://ribenyan.com/index.php?m=goods&a=list&brand=40&goods_type=1&ftype=2
PUEBLO/普韦布洛,外国香烟,2,1,单品,248,PUEBLO Natural 10 19支,520,19支,https://ribenyan.com/index.php?m=goods&a=list&brand=30&goods_type=1&ftype=2
PUEBLO/普韦布洛,外国香烟,2,1,单品,247,PUEBLO Natural 6 19支,520,19支,https://ribenyan.com/index.php?m=goods&a=list&brand=30&goods_type=1&ftype=2
Republicana/,外国香烟,2,1,单品,969,Republicana Yellow,600,,https://ribenyan.com/index.php?m=goods&a=list&brand=126&goods_type=1&ftype=2
Republicana/,外国香烟,2,1,单品,968,Republicana Black,600,,https://ribenyan.com/index.php?m=goods&a=list&brand=126&goods_type=1&ftype=2
Smokin Joes/,外国香烟,2,1,单品,937,Smokin Joes Full Flavor 13mg,580,,https://ribenyan.com/index.php?m=goods&a=list&brand=122&goods_type=1&ftype=2
Smokin Joes/,外国香烟,2,1,单品,940,Smokin Joes Menthol 12mg,580,,https://ribenyan.com/index.php?m=goods&a=list&brand=122&goods_type=1&ftype=2
Smokin Joes/,外国香烟,2,1,单品,938,Smokin Joes Light 12mg,580,,https://ribenyan.com/index.php?m=goods&a=list&brand=122&goods_type=1&ftype=2
Smokin Joes/,外国香烟,2,1,单品,939,Smokin Joes Ultra Light 11mg,580,,https://ribenyan.com/index.php?m=goods&a=list&brand=122&goods_type=1&ftype=2
Sobranie/寿百年,外国香烟,2,1,单品,335,寿百年/Sobranie Black Russian 7mg,1000,,https://ribenyan.com/index.php?m=goods&a=list&brand=32&goods_type=1&ftype=2
Sobranie/寿百年,外国香烟,2,1,单品,334,寿百年/Sobranie Cocktail 5mg,1000,,https://ribenyan.com/index.php?m=goods&a=list&brand=32&goods_type=1&ftype=2
TREASURER/,外国香烟,2,1,单品,337,TREASURER Executive Black 7mg,680,,https://ribenyan.com/index.php?m=goods&a=list&brand=33&goods_type=1&ftype=2
TREASURER/,外国香烟,2,1,单品,928,TREASURER Premium Black 10mg,4000,,https://ribenyan.com/index.php?m=goods&a=list&brand=33&goods_type=1&ftype=2
TREASURER/,外国香烟,2,1,单品,930,Treasurer Luxury Black 8mg,1500,,https://ribenyan.com/index.php?m=goods&a=list&brand=33&goods_type=1&ftype=2
TREASURER/,外国香烟,2,1,单品,929,TREASURER Premier Gold 8mg,3800,,https://ribenyan.com/index.php?m=goods&a=list&brand=33&goods_type=1&ftype=2
VIBES/,外国香烟,2,1,单品,246,VIBES,540,,https://ribenyan.com/index.php?m=goods&a=list&brand=34&goods_type=1&ftype=2
Virginia/弗吉尼亚,外国香烟,2,1,单品,199,弗吉尼亚/Virginia S Rose 薄荷 1mg,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=35&goods_type=1&ftype=2
Virginia/弗吉尼亚,外国香烟,2,1,单品,198,弗吉尼亚/Virginia S Sophia 6mg,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=35&goods_type=1&ftype=2
Virginia/弗吉尼亚,外国香烟,2,1,单品,197,弗吉尼亚/Virginia S Sophia 1mg,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=35&goods_type=1&ftype=2
WIN/,外国香烟,2,1,单品,225,WIN 1mg,430,,https://ribenyan.com/index.php?m=goods&a=list&brand=36&goods_type=1&ftype=2
WIN/,外国香烟,2,1,单品,226,WIN 3mg,430,,https://ribenyan.com/index.php?m=goods&a=list&brand=36&goods_type=1&ftype=2
WIN/,外国香烟,2,1,单品,227,WIN 5mg,430,,https://ribenyan.com/index.php?m=goods&a=list&brand=36&goods_type=1&ftype=2
中华/,外国香烟,2,1,单品,241,中华 硬盒,630,,https://ribenyan.com/index.php?m=goods&a=list&brand=49&goods_type=1&ftype=2
中华/,外国香烟,2,1,单品,441,中华 软盒,1050,,https://ribenyan.com/index.php?m=goods&a=list&brand=49&goods_type=1&ftype=2
中南海/,外国香烟,2,1,单品,245,中南海 ONE 薄荷 1mg,500,,https://ribenyan.com/index.php?m=goods&a=list&brand=50&goods_type=1&ftype=2
中南海/,外国香烟,2,1,单品,244,中南海 ONE 1mg,520,,https://ribenyan.com/index.php?m=goods&a=list&brand=50&goods_type=1&ftype=2
中南海/,外国香烟,2,1,单品,242,中南海 超淡 3mg,520,,https://ribenyan.com/index.php?m=goods&a=list&brand=50&goods_type=1&ftype=2
中南海/,外国香烟,2,1,单品,243,中南海 淡味 8mg,520,,https://ribenyan.com/index.php?m=goods&a=list&brand=50&goods_type=1&ftype=2
中南海/,外国香烟,2,1,单品,336,中南海 5mg 长支,530,,https://ribenyan.com/index.php?m=goods&a=list&brand=50&goods_type=1&ftype=2
双喜/DoubleHappiness,外国香烟,2,1,单品,287,双喜/DoubleHappiness 薄荷,470,,https://ribenyan.com/index.php?m=goods&a=list&brand=20&goods_type=1&ftype=2
双喜/DoubleHappiness,外国香烟,2,1,单品,284,双喜/DoubleHappiness 16支 原味,380,16支,https://ribenyan.com/index.php?m=goods&a=list&brand=20&goods_type=1&ftype=2
双喜/DoubleHappiness,外国香烟,2,1,单品,286,双喜/DoubleHappiness 原味,470,,https://ribenyan.com/index.php?m=goods&a=list&brand=20&goods_type=1&ftype=2
双喜/DoubleHappiness,外国香烟,2,1,单品,285,双喜/DoubleHappiness 16支 淡味,380,16支,https://ribenyan.com/index.php?m=goods&a=list&brand=20&goods_type=1&ftype=2
双喜/DoubleHappiness,外国香烟,2,1,单品,288,双喜/DoubleHappiness 淡味,470,,https://ribenyan.com/index.php?m=goods&a=list&brand=20&goods_type=1&ftype=2
阿里山/,外国香烟,2,1,单品,347,阿里山 MUSE 5mg 蜜瓜薄荷 硬盒 ,480,,https://ribenyan.com/index.php?m=goods&a=list&brand=37&goods_type=1&ftype=2
阿里山/,外国香烟,2,1,单品,1022,阿里山 MUSE 薄荷&蜜桃双爆珠 5mg,580,,https://ribenyan.com/index.php?m=goods&a=list&brand=37&goods_type=1&ftype=2
阿里山/,外国香烟,2,1,单品,348,阿里山 景泰典蓝 软盒,800,,https://ribenyan.com/index.php?m=goods&a=list&brand=37&goods_type=1&ftype=2
阿里山/,外国香烟,2,1,单品,1021,阿里山 彩韵 橙味爆珠 7mg,600,,https://ribenyan.com/index.php?m=goods&a=list&brand=37&goods_type=1&ftype=2
阿里山/,外国香烟,2,1,单品,131,阿里山 景泰典蓝 中支 硬盒,600,,https://ribenyan.com/index.php?m=goods&a=list&brand=37&goods_type=1&ftype=2
阿里山/,外国香烟,2,1,单品,349,阿里山 景泰典蓝 硬盒,520,,https://ribenyan.com/index.php?m=goods&a=list&brand=37&goods_type=1&ftype=2
阿里山/,外国香烟,2,1,单品,1020,阿里山 彩韵 蜜瓜爆珠 7mg,600,,https://ribenyan.com/index.php?m=goods&a=list&brand=37&goods_type=1&ftype=2
阿里山/,外国香烟,2,1,单品,346,阿里山 MUSE 8mg 硬盒,430,,https://ribenyan.com/index.php?m=goods&a=list&brand=37&goods_type=1&ftype=2
阿里山/,外国香烟,2,1,单品,345,阿里山 MUSE 4mg 硬盒,430,,https://ribenyan.com/index.php?m=goods&a=list&brand=37&goods_type=1&ftype=2
黄鹤楼/,外国香烟,2,1,单品,948,黄鹤楼 四季,770,,https://ribenyan.com/index.php?m=goods&a=list&brand=125&goods_type=1&ftype=2
Camel/骆驼,雪茄,3,2,单品,363,骆驼/Camel 蓝莓爆珠 Berry Option Ploom用,530,,https://ribenyan.com/index.php?m=goods&a=list&brand=7&goods_type=2&ftype=3
Camel/骆驼,雪茄,3,2,单品,368,骆驼/Camel 浓原味 Rich Ploom用,530,,https://ribenyan.com/index.php?m=goods&a=list&brand=7&goods_type=2&ftype=3
Camel/骆驼,雪茄,3,2,单品,364,骆驼/Camel 浓薄荷 Menthol Cold Ploom用,530,,https://ribenyan.com/index.php?m=goods&a=list&brand=7&goods_type=2&ftype=3
Camel/骆驼,雪茄,3,2,单品,367,骆驼/Camel 麝香葡萄 Menthol Muscat Ploom用,530,,https://ribenyan.com/index.php?m=goods&a=list&brand=7&goods_type=2&ftype=3
Camel/骆驼,雪茄,3,2,单品,366,骆驼/Camel 蓝莓薄荷 Menthol Berry Ploom用,530,,https://ribenyan.com/index.php?m=goods&a=list&brand=7&goods_type=2&ftype=3
Camel/骆驼,雪茄,3,2,单品,362,骆驼/Camel 淡原味 Smooth Ploom用,530,,https://ribenyan.com/index.php?m=goods&a=list&brand=7&goods_type=2&ftype=3
Camel/骆驼,雪茄,3,2,单品,365,骆驼/Camel 淡薄荷 Menthol Fresh Ploom用,530,,https://ribenyan.com/index.php?m=goods&a=list&brand=7&goods_type=2&ftype=3
EVO/,雪茄,3,2,单品,359,Evo Tropical Banana Crystal,580,,https://ribenyan.com/index.php?m=goods&a=list&brand=51&goods_type=2&ftype=3
EVO/,雪茄,3,2,单品,360,Evo Tropical Berry Crystal,580,,https://ribenyan.com/index.php?m=goods&a=list&brand=51&goods_type=2&ftype=3
EVO/,雪茄,3,2,单品,984,Evo Sakura Regular,580,,https://ribenyan.com/index.php?m=goods&a=list&brand=51&goods_type=2&ftype=3
EVO/,雪茄,3,2,单品,361,Evo Berry Crystal,580,,https://ribenyan.com/index.php?m=goods&a=list&brand=51&goods_type=2&ftype=3
EVO/,雪茄,3,2,单品,765,Evo Hachimitsu Lemon Crystal,580,,https://ribenyan.com/index.php?m=goods&a=list&brand=51&goods_type=2&ftype=3
EVO/,雪茄,3,2,单品,763,Evo Black Menthol,580,,https://ribenyan.com/index.php?m=goods&a=list&brand=51&goods_type=2&ftype=3
EVO/,雪茄,3,2,单品,358,Evo Deep Regular,580,,https://ribenyan.com/index.php?m=goods&a=list&brand=51&goods_type=2&ftype=3
EVO/,雪茄,3,2,单品,357,Evo Cold Menthol,580,,https://ribenyan.com/index.php?m=goods&a=list&brand=51&goods_type=2&ftype=3
EVO/,雪茄,3,2,单品,764,Evo Fresh Mint,580,,https://ribenyan.com/index.php?m=goods&a=list&brand=51&goods_type=2&ftype=3
Kent/健牌/箭牌,雪茄,3,2,单品,399,健牌/箭牌/Kent True Berry Boost Hyper专用,520,,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=2&ftype=3
Kent/健牌/箭牌,雪茄,3,2,单品,398,健牌/箭牌/Kent True Tobacco Hyper专用,520,,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=2&ftype=3
Kent/健牌/箭牌,雪茄,3,2,单品,401,健牌/箭牌/Kent True Rich Tobacco Hyper专用,520,,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=2&ftype=3
Kent/健牌/箭牌,雪茄,3,2,单品,402,健牌/箭牌/Kent True Rich Menthol Hyper专用,520,,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=2&ftype=3
Kent/健牌/箭牌,雪茄,3,2,单品,691,Kent Neostick Bright Tobacco JW,580,,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=2&ftype=3
Kent/健牌/箭牌,雪茄,3,2,单品,400,健牌/箭牌/Kent True Menthol Hyper专用,520,,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=2&ftype=3
Kent/健牌/箭牌,雪茄,3,2,单品,692,Kent Neostick Smooth Fresh JW,580,,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=2&ftype=3
Kent/健牌/箭牌,雪茄,3,2,单品,693,Kent Neostick Intensely Fresh JW,580,,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=2&ftype=3
Kent/健牌/箭牌,雪茄,3,2,单品,694,Kent Neostick Mint Boost XW,550,,https://ribenyan.com/index.php?m=goods&a=list&brand=44&goods_type=2&ftype=3
LuckyStrike/好彩,雪茄,3,2,单品,415,好彩/LuckyStrike Tropical Boost Hyper专用 C,480,,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=2&ftype=3
LuckyStrike/好彩,雪茄,3,2,单品,417,好彩/LuckyStrike Berry Boost Hyper专用 C,480,,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=2&ftype=3
LuckyStrike/好彩,雪茄,3,2,单品,420,好彩/LuckyStrike Rich Tobacco Hyper专用 C,480,,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=2&ftype=3
LuckyStrike/好彩,雪茄,3,2,单品,412,好彩/LuckyStrike Dark Tobacco Hyper专用 C,480,,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=2&ftype=3
LuckyStrike/好彩,雪茄,3,2,单品,413,好彩/LuckyStrike Dark Menthol Hyper专用 C,480,,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=2&ftype=3
LuckyStrike/好彩,雪茄,3,2,单品,418,好彩/LuckyStrike Berry Menthol Hyper专用 C,480,,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=2&ftype=3
LuckyStrike/好彩,雪茄,3,2,单品,419,好彩/LuckyStrike Menthol Hyper专用 C,480,,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=2&ftype=3
LuckyStrike/好彩,雪茄,3,2,单品,414,好彩/LuckyStrike Tropical Switch Hyper专用,480,,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=2&ftype=3
LuckyStrike/好彩,雪茄,3,2,单品,416,好彩/LuckyStrike Berry Switch Hyper专用,480,,https://ribenyan.com/index.php?m=goods&a=list&brand=41&goods_type=2&ftype=3
MEVIUS/梅比乌斯,雪茄,3,2,单品,378,梅比乌斯/MEVIUS 蓝莓爆珠 Berry Option Ploom用,550,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3
MEVIUS/梅比乌斯,雪茄,3,2,单品,376,梅比乌斯/MEVIUS 黑薄荷 Black Cold Menthol Ploom用,550,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3
MEVIUS/梅比乌斯,雪茄,3,2,单品,369,梅比乌斯/MEVIUS 苹果爆珠 Apple Option Ploom用,550,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3
MEVIUS/梅比乌斯,雪茄,3,2,单品,370,梅比乌斯/MEVIUS 浓香原味 Aroma Rich Regular Ploom用,550,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3
MEVIUS/梅比乌斯,雪茄,3,2,单品,372,梅比乌斯/MEVIUS 柠檬爆珠 Citrus Option Ploom用,550,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3
MEVIUS/梅比乌斯,雪茄,3,2,单品,374,梅比乌斯/MEVIUS 淡原味 Smooth Regular Ploom用,550,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3
MEVIUS/梅比乌斯,雪茄,3,2,单品,375,梅比乌斯/MEVIUS 浓原味 Deep Regular Ploom用,550,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3
MEVIUS/梅比乌斯,雪茄,3,2,单品,379,梅比乌斯/MEVIUS 麝香葡萄爆珠 Muscat Option Ploom用,550,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3
MEVIUS/梅比乌斯,雪茄,3,2,单品,377,梅比乌斯/MEVIUS 梨爆珠 Pear Option Ploom用,550,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3
MEVIUS/梅比乌斯,雪茄,3,2,单品,380,梅比乌斯/MEVIUS 混合薄荷 Mix Mint Menthol Ploom用,550,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3
MEVIUS/梅比乌斯,雪茄,3,2,单品,371,梅比乌斯/MEVIUS 淡薄荷 Cold Menthol Ploom用,550,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3
MEVIUS/梅比乌斯,雪茄,3,2,单品,373,梅比乌斯/MEVIUS 浓薄荷 Sharp Cold Menthol Ploom用,550,,https://ribenyan.com/index.php?m=goods&a=list&brand=2&goods_type=2&ftype=3
NEO/,雪茄,3,2,单品,409,NEO Brilliant Muscat,530,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3
NEO/,雪茄,3,2,单品,407,NEO Brilliant Tropical Hyper专用,530,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3
NEO/,雪茄,3,2,单品,410,NEO Brilliant Red Fruits Hyper专用,530,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3
NEO/,雪茄,3,2,单品,411,NEO Brilliant Wildberry,530,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3
NEO/,雪茄,3,2,单品,403,NEO Arctic Menthol Hyper专用,530,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3
NEO/,雪茄,3,2,单品,404,NEO Iced Menthol Hyper专用,530,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3
NEO/,雪茄,3,2,单品,405,NEO Classic Tobacco Hyper专用,530,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3
NEO/,雪茄,3,2,单品,129,NEO Brilliant Berry (glo hyper),530,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3
NEO/,雪茄,3,2,单品,406,NEO Chilled Menthol Hyper专用,530,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3
NEO/,雪茄,3,2,单品,701,Neo Chilled Menthol for hyper F,530,,https://ribenyan.com/index.php?m=goods&a=list&brand=13&goods_type=2&ftype=3
SENTIA/,雪茄,3,2,单品,386,SENTIA 西瓜冰 Juicy Red,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3
SENTIA/,雪茄,3,2,单品,387,SENTIA 柔和原味 Smooth Gold E,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3
SENTIA/,雪茄,3,2,单品,389,SENTIA 超浓原味 Deep Bronze E,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3
SENTIA/,雪茄,3,2,单品,993,SENTIA 紫色爆珠 Purple Capsule,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3
SENTIA/,雪茄,3,2,单品,391,SENTIA 淡香草原味 Balanced Yellow E,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3
SENTIA/,雪茄,3,2,单品,393,SENTIA 浓原味 Pure Teak E,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3
SENTIA/,雪茄,3,2,单品,390,SENTIA 热带水果 Tropical Yellow E,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3
SENTIA/,雪茄,3,2,单品,397,SENTIA 浓薄荷 Frost Green E,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3
SENTIA/,雪茄,3,2,单品,381,SENTIA 黑蓝莓 Icy Purple E,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3
SENTIA/,雪茄,3,2,单品,277,SENTIA 黑薄荷 Ice Black E,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3
SENTIA/,雪茄,3,2,单品,396,SENTIA 蓝莓 Fresh Purple,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3
SENTIA/,雪茄,3,2,单品,384,SENTIA 坚果 Clear Silver E,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3
SENTIA/,雪茄,3,2,单品,385,SENTIA 青柠 Citrus Green E,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3
SENTIA/,雪茄,3,2,单品,766,SENTIA Icy Red,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3
SENTIA/,雪茄,3,2,单品,388,SENTIA 紫罗兰 Smooth Violet,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3
SENTIA/,雪茄,3,2,单品,395,SENTIA 珊瑚橙 Fresh Coral,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3
SENTIA/,雪茄,3,2,单品,383,SENTIA 薄荷 Cool Jade E,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3
SENTIA/,雪茄,3,2,单品,394,SENTIA 温和薄荷 Fresh Emerald,570,,https://ribenyan.com/index.php?m=goods&a=list&brand=31&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,113,TEREA 百香果爆珠/绿洲爆珠 Oasis Pearl E,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,114,TEREA 西瓜爆珠 Sun Pearl E,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,279,TEREA 浓原味 Regular E,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,1010,TEREA Blossom Pearl,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,429,TEREA 青提爆珠 Shine Pearl,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,430,TEREA 黑冰水蜜桃/黑蜜桃薄荷 Black Fusia Menthol,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,275,TEREA 超浓原味 Rich Regular E,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,127,TEREA 黑冰蓝莓 Black Purple Menthol E,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,276,TEREA 花香爆珠/樱花爆珠 Riviera Pearl,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,120,TEREA 淡原味 Balanced Regular E,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,122,TEREA 黑冰阳光/柑橘 Black Sunshine Menthol,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,274,TEREA 浓薄荷 Menthol E,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,273,TEREA 淡薄荷 Mint E,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,116,TEREA 坚果 Smooth Regular E,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,579,TEREA 蓝莓爆珠 Velvet Pearl,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,128,TEREA 黑冰野莓/黑莓果 Black Ruby Menthol,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,126,TEREA 黑冰薄荷 Black Menthol E,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,812,TEREA 星光爆珠 Stellar Pearl,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,112,TEREA 蓝莓 Purple Menthol E,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,121,TEREA 水蜜桃/花香 Fusion Menthol E,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,422,TEREA 檀木/雪松 Warm Regular E,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,111,TEREA 青柠 Yellow Menthol E,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,278,TEREA 红宝石/梅子原味 Ruby Regular E,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,124,TEREA 黑冰青柠/黑柠檬 Black Yellow Menthol E,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,117,TEREA 热带水果 Tropical Menthol E,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
TEREA/,雪茄,3,2,单品,689,TEREA 柠檬 Clear Regular,620,,https://ribenyan.com/index.php?m=goods&a=list&brand=12&goods_type=2&ftype=3
